mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,Experiment
0.44194531440734863,0.01703102016767356,0.018245363235473634,0.0006388093033358493,41,{'n_estimators': 41},0.9985163204747775,0.9963045084996305,0.9985185185185186,0.9977794226498891,0.9970282317979198,0.9940828402366864,0.9985185185185186,0.9955555555555555,0.9977761304670126,0.9955555555555555,0.9969635602274064,0.001458588030099136,112,RW-L7: Hyperparameter tunning: RF
0.46306087970733645,0.042700192752114986,0.018060827255249025,0.0011366646513543282,42,{'n_estimators': 42},0.9985163204747775,0.9963045084996305,0.9985185185185186,0.9977794226498891,0.9970282317979198,0.9940828402366864,0.9985185185185186,0.9955555555555555,0.9977761304670126,0.9955555555555555,0.9969635602274064,0.001458588030099136,112,RW-L7: Hyperparameter tunning: RF
0.4628634452819824,0.019979856564015026,0.01845211982727051,0.0009212768518015374,43,{'n_estimators': 43},0.9992587101556708,0.9955686853766618,0.9985185185185186,0.9970414201183432,0.9977728285077951,0.9940828402366864,0.9985185185185186,0.994818652849741,0.9977761304670126,0.9955555555555555,0.9968911860304503,0.0016792766168503557,119,RW-L7: Hyperparameter tunning: RF
0.5411497592926026,0.08287194481187347,0.020454978942871092,0.00232452923203233,44,{'n_estimators': 44},0.9992587101556708,0.9963045084996305,0.9985185185185186,0.9970414201183432,0.9977728285077951,0.9940828402366864,0.9985185185185186,0.994818652849741,0.9977761304670126,0.9955555555555555,0.9969647683427472,0.001635259567716143,108,RW-L7: Hyperparameter tunning: RF
0.6482640266418457,0.03917493903208795,0.024536776542663574,0.0036233076160474558,45,{'n_estimators': 45},0.9992587101556708,0.9963045084996305,0.9985185185185186,0.9970414201183432,0.9977728285077951,0.9940828402366864,0.9985185185185186,0.994818652849741,0.9970370370370369,0.9955555555555555,0.9968908589997495,0.001613475345201482,120,RW-L7: Hyperparameter tunning: RF
0.6525513410568238,0.05812923743016906,0.02781987190246582,0.006131552718388491,46,{'n_estimators': 46},0.9992587101556708,0.9985185185185186,0.9985185185185186,0.9977794226498891,0.9977728285077951,0.9940828402366864,0.9985185185185186,0.994818652849741,0.9970370370370369,0.9955555555555555,0.997186060254793,0.0016802956405318804,96,RW-L7: Hyperparameter tunning: RF
0.7075071811676026,0.07296826457439187,0.025133085250854493,0.003645567539842552,47,{'n_estimators': 47},0.9992587101556708,0.9963045084996305,0.9985185185185186,0.9970414201183432,0.9985163204747775,0.9940828402366864,0.9985185185185186,0.994818652849741,0.9970370370370369,0.9962990377498149,0.9970395564158737,0.001619981159692469,101,RW-L7: Hyperparameter tunning: RF
0.7083025932312011,0.05142645709337814,0.026232433319091798,0.004801763870017084,48,{'n_estimators': 48},0.9992587101556708,0.9985185185185186,0.9985185185185186,0.9977794226498891,0.9970282317979198,0.9940828402366864,0.9985185185185186,0.9955555555555555,0.9970370370370369,0.9962990377498149,0.9972596390738129,0.0015179789165772797,92,RW-L7: Hyperparameter tunning: RF
0.7325478076934815,0.15457575805068796,0.02881479263305664,0.009593681707894828,49,{'n_estimators': 49},0.9992587101556708,0.9963045084996305,0.9985185185185186,0.9977794226498891,0.9977728285077951,0.9940828402366864,0.9985185185185186,0.994818652849741,0.9970370370370369,0.9962990377498149,0.9970390074723301,0.0015858007759540784,102,RW-L7: Hyperparameter tunning: RF
0.7723337173461914,0.11615241258744936,0.0315155029296875,0.009764796456913616,50,{'n_estimators': 50},0.9992587101556708,0.9963045084996305,0.9985185185185186,0.9977794226498891,0.9977728285077951,0.9940828402366864,0.9985185185185186,0.9962935507783544,0.9977761304670126,0.9962990377498149,0.997260406608189,0.001443140419217395,91,RW-L7: Hyperparameter tunning: RF
0.7742266178131103,0.08246010573274087,0.043289589881896975,0.029814066543964488,51,{'n_estimators': 51},0.9992587101556708,0.9948339483394834,0.9985185185185186,0.9970414201183432,0.9977728285077951,0.9940828402366864,0.9985185185185186,0.9962935507783544,0.9970370370370369,0.9962990377498149,0.9969656409960221,0.001565060186331598,106,RW-L7: Hyperparameter tunning: RF
0.8238989114761353,0.06999377001521744,0.03310773372650146,0.006084407896220929,52,{'n_estimators': 52},0.9992587101556708,0.9963045084996305,0.9985185185185186,0.9970414201183432,0.9970282317979198,0.9940828402366864,0.9992587101556708,0.9962935507783544,0.9977761304670126,0.9962990377498149,0.9971861658477621,0.0015083667872963745,94,RW-L7: Hyperparameter tunning: RF
0.6290146112442017,0.054816199747582006,0.02294909954071045,0.0026002477313818084,53,{'n_estimators': 53},0.9992587101556708,0.9941002949852508,0.9985185185185186,0.9970414201183432,0.9977728285077951,0.9940828402366864,0.9992587101556708,0.9962935507783544,0.9970370370370369,0.9962990377498149,0.9969662948243141,0.0017608793639556286,105,RW-L7: Hyperparameter tunning: RF
0.6132876396179199,0.033439340607326735,0.02333047389984131,0.002328616252954318,54,{'n_estimators': 54},0.9992587101556708,0.9941002949852508,0.9985185185185186,0.9970414201183432,0.9977728285077951,0.9940828402366864,0.9992587101556708,0.9962935507783544,0.9970370370370369,0.9955555555555555,0.9968919466048881,0.0018026823915398423,116,RW-L7: Hyperparameter tunning: RF
0.6247148513793945,0.02962553617955854,0.023250985145568847,0.001102313097480463,55,{'n_estimators': 55},0.9992587101556708,0.9941002949852508,0.9985185185185186,0.9970414201183432,0.9977728285077951,0.9940828402366864,0.9992587101556708,0.9955555555555555,0.9970370370370369,0.9955555555555555,0.9968181470826082,0.0018403814230836524,123,RW-L7: Hyperparameter tunning: RF
0.6058798551559448,0.021408564112927755,0.023536944389343263,0.0013467048503342418,56,{'n_estimators': 56},0.9992587101556708,0.9948339483394834,0.9985185185185186,0.9970414201183432,0.9977728285077951,0.9940828402366864,0.9992587101556708,0.9962935507783544,0.9970370370370369,0.9955555555555555,0.9969653119403115,0.0016995543950767025,107,RW-L7: Hyperparameter tunning: RF
0.6853605031967163,0.08481092761049543,0.025142860412597657,0.0037511480470045554,57,{'n_estimators': 57},0.9992587101556708,0.9948339483394834,0.9985185185185186,0.9970414201183432,0.9977728285077951,0.9940828402366864,0.9992587101556708,0.9962935507783544,0.9970370370370369,0.9962990377498149,0.9970396601597373,0.0016518499651448065,100,RW-L7: Hyperparameter tunning: RF
0.6890603065490722,0.10091715072481795,0.026966285705566407,0.005320729233222265,58,{'n_estimators': 58},0.9992587101556708,0.9963045084996305,0.9985185185185186,0.9970414201183432,0.9970282317979198,0.9940828402366864,0.9992587101556708,0.9970326409495549,0.9970370370370369,0.9962990377498149,0.9971861655218847,0.0014714854070850788,95,RW-L7: Hyperparameter tunning: RF
0.6606423139572144,0.02782346405448273,0.02463696002960205,0.0009095321779268529,59,{'n_estimators': 59},0.9992587101556708,0.9963045084996305,0.9985185185185186,0.9970414201183432,0.9977728285077951,0.9940828402366864,0.9992587101556708,0.9970326409495549,0.9970370370370369,0.9962990377498149,0.9972606251928722,0.001480421595508511,87,RW-L7: Hyperparameter tunning: RF
0.6443793296813964,0.020957213829676996,0.023930621147155762,0.00117120764759499,60,{'n_estimators': 60},0.9992587101556708,0.9963045084996305,0.9985185185185186,0.9970414201183432,0.9977728285077951,0.9940828402366864,0.9992587101556708,0.9970326409495549,0.9970370370370369,0.9962990377498149,0.9972606251928722,0.001480421595508511,87,RW-L7: Hyperparameter tunning: RF
0.801556658744812,0.13469928059734543,0.02922062873840332,0.005125072794480299,61,{'n_estimators': 61},0.9992587101556708,0.9963045084996305,0.9985185185185186,0.9970414201183432,0.9977728285077951,0.9940828402366864,0.9985185185185186,0.9962935507783544,0.9970370370370369,0.9962990377498149,0.9971126970120368,0.0014202415902157357,97,RW-L7: Hyperparameter tunning: RF
0.8788494110107422,0.06508073160568276,0.03211333751678467,0.007230969873972573,62,{'n_estimators': 62},0.9992587101556708,0.9963045084996305,0.9985185185185186,0.9970414201183432,0.9977728285077951,0.9940828402366864,0.9992587101556708,0.9970326409495549,0.9970370370370369,0.9962990377498149,0.9972606251928722,0.001480421595508511,87,RW-L7: Hyperparameter tunning: RF
0.825492525100708,0.031817560978151124,0.03081622123718262,0.005016814118238525,63,{'n_estimators': 63},0.9992587101556708,0.9963045084996305,0.9985185185185186,0.9970414201183432,0.9977728285077951,0.9940828402366864,0.9992587101556708,0.9970326409495549,0.9970370370370369,0.9962990377498149,0.9972606251928722,0.001480421595508511,87,RW-L7: Hyperparameter tunning: RF
0.8823432922363281,0.04497519282670824,0.031212759017944337,0.003939833484801265,64,{'n_estimators': 64},0.9992587101556708,0.9963045084996305,0.9985185185185186,0.9970414201183432,0.9985141158989599,0.9940828402366864,0.9992587101556708,0.9970326409495549,0.9970370370370369,0.9962990377498149,0.9973347539319887,0.0015221832024851613,54,RW-L7: Hyperparameter tunning: RF
0.9409783363342286,0.08701056919630586,0.03580818176269531,0.009855220714426014,65,{'n_estimators': 65},0.9992587101556708,0.9963045084996305,0.9985185185185186,0.9970414201183432,0.9985141158989599,0.9940828402366864,0.9992587101556708,0.9970326409495549,0.9970370370370369,0.9962990377498149,0.9973347539319887,0.0015221832024851613,54,RW-L7: Hyperparameter tunning: RF
1.0567752122879028,0.19001228743544643,0.042783260345458984,0.009462496660088802,66,{'n_estimators': 66},0.9992587101556708,0.9963045084996305,0.9985185185185186,0.9970414201183432,0.9985141158989599,0.9940828402366864,0.9992587101556708,0.9970326409495549,0.9970370370370369,0.9962990377498149,0.9973347539319887,0.0015221832024851613,54,RW-L7: Hyperparameter tunning: RF
1.0681411027908325,0.11626281884334151,0.04478065967559815,0.007756975438336528,67,{'n_estimators': 67},0.9992587101556708,0.9955686853766618,0.9985185185185186,0.9970414201183432,0.9985141158989599,0.9940828402366864,0.9992587101556708,0.9970326409495549,0.9970370370370369,0.9962990377498149,0.9972611716196917,0.0015866274277116803,79,RW-L7: Hyperparameter tunning: RF
0.8898208379745484,0.12902630837305526,0.03481094837188721,0.006626774387337969,68,{'n_estimators': 68},0.9992587101556708,0.9955686853766618,0.9985185185185186,0.9970414201183432,0.9985141158989599,0.9940828402366864,0.9992587101556708,0.9970326409495549,0.9970370370370369,0.9962990377498149,0.9972611716196917,0.0015866274277116803,79,RW-L7: Hyperparameter tunning: RF
0.7586600065231324,0.06543927315261014,0.02813096046447754,0.003442155236966909,69,{'n_estimators': 69},0.9992587101556708,0.9955686853766618,0.9985185185185186,0.9970414201183432,0.9985141158989599,0.9940828402366864,0.9992587101556708,0.9970326409495549,0.9970370370370369,0.9962990377498149,0.9972611716196917,0.0015866274277116803,79,RW-L7: Hyperparameter tunning: RF
0.8768495798110962,0.10231177624862907,0.03011929988861084,0.003984434176119373,70,{'n_estimators': 70},0.9992587101556708,0.9963045084996305,0.9985185185185186,0.9970414201183432,0.9985141158989599,0.9940828402366864,0.9992587101556708,0.9970326409495549,0.9970370370370369,0.9962990377498149,0.9973347539319887,0.0015221832024851613,54,RW-L7: Hyperparameter tunning: RF
0.747499656677246,0.020142423644705455,0.027132105827331544,0.0014100876678691504,71,{'n_estimators': 71},0.9992587101556708,0.9963045084996305,0.9985185185185186,0.9970414201183432,0.9985141158989599,0.9940828402366864,0.9992587101556708,0.9970326409495549,0.9970370370370369,0.9962990377498149,0.9973347539319887,0.0015221832024851613,54,RW-L7: Hyperparameter tunning: RF
0.7565627813339233,0.012723050360927912,0.028033804893493653,0.0013734566901940557,72,{'n_estimators': 72},0.9992587101556708,0.9963045084996305,0.9985185185185186,0.9970414201183432,0.9985141158989599,0.9940828402366864,0.9992587101556708,0.9970326409495549,0.9970370370370369,0.9962990377498149,0.9973347539319887,0.0015221832024851613,54,RW-L7: Hyperparameter tunning: RF
0.7780180692672729,0.02184654722601636,0.028512072563171387,0.0012619862183116503,73,{'n_estimators': 73},0.9992587101556708,0.9963045084996305,0.9985185185185186,0.9970414201183432,0.9985141158989599,0.9940828402366864,0.9992587101556708,0.9970326409495549,0.9970370370370369,0.9962990377498149,0.9973347539319887,0.0015221832024851613,54,RW-L7: Hyperparameter tunning: RF
0.8947603702545166,0.09447466926843492,0.031210923194885255,0.0031211325422157844,74,{'n_estimators': 74},0.9992587101556708,0.9963045084996305,0.9985185185185186,0.9970414201183432,0.9985141158989599,0.9940828402366864,0.9992587101556708,0.9970326409495549,0.9970370370370369,0.997037037037037,0.9974085538607109,0.0014876787309096248,45,RW-L7: Hyperparameter tunning: RF
1.1194061994552613,0.07932505043109901,0.0383965015411377,0.005485812379206486,75,{'n_estimators': 75},0.9992587101556708,0.9963045084996305,0.9985185185185186,0.9970414201183432,0.9985141158989599,0.9940828402366864,0.9992587101556708,0.9962935507783544,0.9970370370370369,0.9962990377498149,0.9972608449148685,0.001552695183999304,82,RW-L7: Hyperparameter tunning: RF
